CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_NUM_PAYROLL,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Withdrawn,Non-professional,722511,18,2002,Waiter/Waitress,"$17,500.00","$18,000.00",Year,Business Premises,Murphy,NC,Mountain North Carolina nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,517312,4831,1994,"Engineer, Software","$101,959.76",,Year,Business Premises,Overland Park,KS,"Kansas City, MO-KS",N,Y,N,N
Withdrawn,Non-professional,722511,380,1977,Food Preparation Worker,"$21,320.00",,Year,Business Premises,Columbia,SC,"Columbia, SC",N,Y,N,N
Withdrawn,Professional occupation,334111,44463,1977,Software Development Engineer ,"$192,941.00","$242,000.00",Year,Business Premises,Cupertino,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,5926,1968,Component Design Engineer,"$148,105.00","$225,610.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,22676,1968,Failure Analysis Engineer,"$108,525.00","$187,350.00",Year,Business Premises,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Withdrawn,Non-professional,447110,2,2004,Assistant Manager,"$59,966.00",,Year,Business Premises,Richmond,VA,"Richmond, VA",N,Y,N,N
Withdrawn,Professional occupation,54169,1238,1998,Software Engineer,"$110,240.00",,Year,Business Premises,Bowie,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Withdrawn,Professional occupation,5241,7775,1857,Senior Data Analyst ,"$112,195.00","$200,200.00",Year,Business Premises,Milwaukee,WI,"Milwaukee-Waukesha-West Allis, WI",N,Y,N,N
Withdrawn,Professional occupation,541511,90,2006,Data Analyst ,"$132,000.00","$135,000.00",Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Withdrawn,Professional occupation,52222,396,2001,Sr. Salesforce QA Engineer,"$107,000.00","$125,000.00",Year,Business Premises,Davie,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Non-professional,236220,3,2017,Construction Project Manager,"$67,829.00","$67,829.00",Year,Business Premises, Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Withdrawn,College/University Teacher,611310,418,1835,ASSISTANT PROFESSOR OF ENGINEERING,"$77,313.00",,Year,Business Premises,LIVINGSTON,AL,Southwest Alabama nonmetropolitan area,N,Y,N,N
Withdrawn,Non-professional,722511,18,2002,Waiter/Waitress,"$17,500.00","$18,000.00",Year,Business Premises,Murphy,NC,Mountain North Carolina nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,334111,44463,1977,Hardware Development Engineer,"$161,000.00","$242,000.00",Year,Business Premises,Cupertino,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,143,2021,Analog Engineer,"$124,500.00","$195,380.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Non-professional,621610,45,2014,PERSONAL CARE ASSISTANT,"$28,288.00","$31,200.00",Year,Business Premises,SAINT PAUL,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Withdrawn,Professional occupation,541110,37,2017,HR Manager,"$115,600.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,3344,26,2007,Component Design Engineer,"$130,000.00","$288,770.00",Year,Business Premises,Folsom,CA,"Sacramento--Roseville--Arden-Arcade, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,6195,1968,Process Engineer,"$141,250.00","$215,490.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,52222,396,2001,Software Developer in Test III (Multiple Positions) ,"$108,000.00","$145,000.00",Year,Business Premises,Davie,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Professional occupation,541330,0,1979,Construction Materials Engineer,"$84,261.00",,Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Withdrawn,Professional occupation,334111,44463,1977,Machine Learning Engineer,"$161,000.00","$242,000.00",Year,Business Premises,Cupertino,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,62211,6700,1968,Attending Physician,"$208,346.00","$208,346.00",Year,Business Premises,Burlington,VT,Southern Vermont nonmetropolitan area,Y,Y,N,N
Withdrawn,Professional occupation,54151,571,1939,Systems/Software Engineer,"$117,645.00","$169,300.00",Year,Business Premises,Fort Collins,CO,"Fort Collins, CO",N,Y,N,N
Withdrawn,Professional occupation,541612,98,2014,Health Informatics Test Engineer ,"$91,562.00","$91,562.00",Year,Business Premises,Irving,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Professional occupation,541511,3491,2013, Software Engineer,"$147,368.00","$195,500.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,561730,46,1996,Crew Chief,$16.69,,Hour,Business Premises,Baton Rouge,LA,"Baton Rouge, LA",Y,Y,N,N
Withdrawn,Professional occupation,721110,153,1946,IT Director - Technology Management,"$188,469.00",,Year,Business Premises,Phoenix,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Withdrawn,Professional occupation,3344,11807,1968,Failure Analysis Engineer,"$102,523.00","$187,350.00",Year,Business Premises,Chandler,AZ,"Phoenix-Mesa-Scottsdale, AZ",N,Y,N,N
Withdrawn,Professional occupation,531311,1,2023,Administrative Assistant,"$48,818.00","$48,818.00",Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Withdrawn,Professional occupation,523110,909,1907,"Director, Head – US Central Compliance ","$199,326.00","$275,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,3344,22676,1968,Failure Analysis Engineer,"$108,525.00","$187,350.00",Year,Business Premises,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Withdrawn,Professional occupation,561510,114,2019,Chief of Staff (In-house Counsel),"$277,659.00",,Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Non-professional,722511,47,2022,Restaurant Manager,"$76,357.00","$76,357.00",Year,Business Premises,Glendale,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,334111,16784,1984,Data Engineer,"$163,080.00","$222,200.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541512,579,2018,Software Engineer 20968.27.3,"$136,000.00","$184,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,6195,1968,Data Scientist,"$136,940.00","$195,380.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,3363,1745,1977,Threaded Fastening Technology Specialist,"$96,466.56","$96,466.56",Year,Business Premises,Auburn Hills,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Withdrawn,Professional occupation,3344,6195,1968,Component Design Engineer,"$123,963.00","$195,380.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541511,2,2016,SOFTWARE DEVELOPER,"$85,000.00","$140,000.00",Year,Business Premises,ATLANTA,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Professional occupation,3344,22676,1968,Packaging Engineer - Materials,"$122,500.00","$187,350.00",Year,Business Premises,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Withdrawn,Non-professional,722511,32,2021,First Line Supervisor,"$49,899.00","$49,899.00",Year,Business Premises,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,54151,88,2004,Sr. Software Developer,"$135,000.00",,Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Professional occupation,511210,21,2016,Senior Product Designer ,"$110,000.00",,Year,Business Premises,San Mateo,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,561730,46,1996,Crew Chief,$16.69,,Hour,Business Premises,Baton Rouge,LA,"Baton Rouge, LA",Y,Y,N,N
Withdrawn,Professional occupation,54133,68,2001,Client Services Manager,"$82,347.00",,Year,Business Premises,Lexington,KY,"Lexington-Fayette, KY",N,Y,N,N
Withdrawn,Non-professional,722511,32,2021,First Line Supervisor,"$49,899.00","$49,899.00",Year,Business Premises,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,488991,400,2006,Human Resources Assistant,"$52,000.00","$52,000.00",Year,Business Premises,La Porte,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,Y
Withdrawn,Professional occupation,3344,6195,1968,Hardware Engineer,"$127,500.00","$195,380.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Non-professional,3118,15,2018,Pastry Chef,"$40,706.00",,Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,722511,15,2019,First Line Supervisor,"$49,899.00","$49,899.00",Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,334111,16784,1984,Data Engineer,"$156,610.00","$212,600.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Non-professional,722511,10,2018,Restaurant Manager,"$49,899.00","$49,899.00",Year,Business Premises,Garden Grove ,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,3344,22676,1968,Data Scientist,"$136,500.00","$199,800.00",Year,Business Premises,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Withdrawn,Professional occupation,48412,2,2016,ACCOUNTING MANAGER ,"$56,000.00","$60,000.00",Year,Business Premises,BUENA PARK ,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,484110,90,2014,Supply Chain Manager,"$135,678.00","$135,678.00",Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Withdrawn,Professional occupation,455211,35000,1984,"Sr. Application Development Analyst, RPA","$108,181.00",,Year,Business Premises,Marlborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,336212,1700,1961,Assembler,$18.00,,Hour,Business Premises,Stoughton,WI,"Madison, WI",N,Y,N,N
Withdrawn,Non-professional,311615,1000,2012,Poultry Processors,"$26,000.00",,Year,Business Premises,Pine Mountain Valley,GA,"Columbus, GA-AL",N,Y,N,N
Withdrawn,Professional occupation,334111,16784,1984,Solutions Architect,"$197,829.00","$214,100.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,45399,34000,1984,Site Reliability Engineer,"$108,181.00",,Year,Business Premises,Marlborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Professional occupation,45399,34000,1984,IT Quality Assurance Analyst,"$93,766.00",,Year,Business Premises,Marlborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Professional occupation,541511,20,2009,Portfolio Manager,"$175,000.00","$225,000.00",Year,Business Premises,New York ,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,541511,6000,1998,Senior Software Developer ,"$97,490.00",,Year,Business Premises,Indianapolis,IN,"Indianapolis-Carmel-Anderson, IN",N,Y,N,N
Withdrawn,Non-professional,814110,0,2022,Caregiver,"$36,941.00","$36,941.00",Year,Employer's private household (includes live-in and domestic household worker),Castle Rock,CO,"Denver-Aurora-Lakewood, CO",N,Y,N,N
Withdrawn,Professional occupation,541519,154,2001,Sr. Software Developer ,"$165,173.00",,Year,Business Premises,Reston,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Professional occupation,45399,35000,1984,Application Development Analyst,"$108,181.00",,Year,Business Premises,Marlborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,722320,4,2021,Sous Chef,"$44,554.00",,Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Withdrawn,Professional occupation,45399,34000,1984,Application Development Analyst POS,"$150,197.00",,Year,Business Premises,Marlborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,62139,16,2006,Sound Designer,"$78,333.00",,Year,Business Premises,Anaheim,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,722511,8,2020,Cook,"$45,000.00","$45,000.00",Year,Business Premises,Hoboken,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,541511,5,2016,SOFTWARE DEVELOPER,"$85,000.00","$135,000.00",Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Non-professional,72111,14,2007,House Keeper,"$23,300.00",,Year,Business Premises,Clarksville,IN,"Louisville/Jefferson County, KY-IN",N,Y,N,N
Withdrawn,Professional occupation,541511,5,2016,SOFTWARE DEVELOPER,"$85,000.00","$135,000.00",Year,Business Premises,ATLANTA,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Professional occupation,54151,786,1986,Software Developer - .NET,"$84,614.00",,Year,Business Premises,Moon Township,PA,"Pittsburgh, PA",N,Y,N,N
Withdrawn,Professional occupation,611110,175,1997,ESL Teacher ,"$52,370.00",,Year,Business Premises,Wilson,NC,Southeast Coastal North Carolina nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,541512,93646,2013,Data Engineer  (20012.5929),"$137,280.00",,Year,Business Premises,Eden Prairie,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Withdrawn,Professional occupation,52392,29,2014,Staff Data Scientist ,"$190,000.00","$220,000.00",Year,Business Premises,Burlingame,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,College/University Teacher,611310,9403,1885,Assistant Professor of Chinese,"$82,500.00",,Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,Y
Withdrawn,Professional occupation,541611,129,1963,Project Leader/Principal,"$225,400.00","$268,400.00",Year,Business Premises,Austin ,TX,"Austin-Round Rock, TX",N,Y,N,N
Withdrawn,Non-professional,56172,2,2011,Administrative Assistant,"$60,445.00","$60,445.00",Year,Business Premises,Rockland,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Professional occupation,51821,1287,2002,"Business Systems Analyst, Roku Pay","$178,500.00","$178,500.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541330,37,2008,Sales Engineer ,"$165,000.00","$165,000.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",Y,Y,N,N
Withdrawn,College/University Teacher,611310,1300,1959,Assistant Professor of Soil Fertility,"$85,000.00",,Year,Business Premises,Fayetteville,AR,"Fayetteville-Springdale-Rogers, AR-MO",Y,Y,N,N
Withdrawn,Professional occupation,541330,34,1974,Lead MES Engineers,"$158,368.86",,Year,Business Premises,Foxboro,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,541613,4,2013,SECRETARY,"$28,000.00",,Year,Business Premises,MIAMI,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,College/University Teacher,6113,3700,1870,"Assistant Professor, Biomedical Engineering","$58,890.00","$95,000.00",Year,Business Premises,Akron,OH,"Akron, OH",N,Y,N,N
Withdrawn,Professional occupation,32541,118,2011,Senior Validation Engineer,"$122,262.00",,Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Withdrawn,College/University Teacher,611310,488,1904,Assistant Professor of Sociology,"$66,675.00",,Year,Business Premises,Colchester,VT,Southern Vermont nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,541512,25,2014,Senior SAP BRIM Business Analysts,"$139,464.00",,Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Professional occupation,446110,3,2022,Pharmacist In-Charge,"$132,000.00","$132,000.00",Year,Business Premises,Monroe Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,511210,3515,1977,Program Manager ,"$131,000.00","$158,200.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Withdrawn,College/University Teacher,611310,488,1904,Assistant Professor of Chemistry,"$66,000.00",,Year,Business Premises,Colchester,VT,Southern Vermont nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,622110,3000,1927,"Clinical Care Coordinator, Logistics Center","$87,776.00",,Year,Business Premises,Cooperstown,NY,Central East New York nonmetropolitan area,N,Y,N,N
Withdrawn,Non-professional,812990,14,1997,Taekwondo Instructor,"$45,100.00","$45,100.00",Year,Business Premises,Wilbraham,MA,"Springfield, MA-CT",N,Y,N,N
Withdrawn,Professional occupation,541511,1000,2011,Product (UX/UI) Designer,"$117,832.00","$160,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Withdrawn,Professional occupation,541511,1794,1996,Architect - DevOps,"$121,638.00","$150,000.00",Year,Business Premises,Southborough,MA,"Worcester, MA-CT",N,Y,N,N
Withdrawn,Non-professional,812320,123456789,1234,Seamstress  & Tailor ,$19.00,$20.00,Hour,Business Premises,San Angelo,TX,"San Angelo, TX",N,Y,N,N
Withdrawn,Non-professional,561320,892,2019,A&P Technicians,$34.89,,Hour,Business Premises,Melbourne,FL,"Palm Bay-Melbourne-Titusville, FL",N,Y,N,N
Withdrawn,Professional occupation,523150,1003,2011,Core Application Developer,"$135,000.00",,Year,Business Premises,Wilmington,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Withdrawn,Professional occupation,541512,433,1982,Sales Operations Analyst,"$85,000.00","$100,000.00",Year,Business Premises,Austin ,TX,"Austin-Round Rock, TX",N,Y,N,N
Withdrawn,Professional occupation,5613,350,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,447110,3,2019,Assistant Manager,"$38,813.00",,Year,Business Premises,Cumberland,VA,Southside Virginia nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,339114,113,2013,Graphic Designer ,"$43,888.00","$43,888.00",Year,Business Premises,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,447110,3,2019,Assistant Manager,"$38,813.00",,Year,Business Premises,Cumberland,VA,Southside Virginia nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,518210,896,2007,Product Designer,"$106,000.00","$150,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,5613,350,1997,Medical Technologist,"$56,576.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,722513,520,2014,Crew Member,$15.50,$16.50,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,335312,6000,1955,IT ERP Architect,"$145,000.00","$174,000.00",Year,Business Premises,Beloit,WI,"Janesville-Beloit, WI",N,Y,N,N
Withdrawn,Non-professional,4248,1,2019,Sales Representative,"$39,042.00","$39,042.00",Year,Business Premises,DALLAS,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Professional occupation,339114,113,2013,Product Development Engineer,"$74,838.00","$74,838.00",Year,Business Premises,Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,722513,520,2014,Crew Member,$15.50,$16.50,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,722513,520,2014,Crew Member,$15.50,$16.50,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,722513,520,2014,Crew Member,$15.50,$16.50,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
