CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,423940,2017,Marketing Strategist,"$125,500.00","$125,500.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,517311,1999,"System Engineer, Monitoring Infrastructure","$141,000.00",,Year,Business Premises,Belmont,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,College/University Teacher,61131,1869,Assistant Professor,"$114,000.00",,Year,Business Premises,West Lafayette,IN,"Lafayette-West Lafayette, IN",N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Information Systems Analyst-4,"$138,600.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,623210,2015,Direct Support Professional,"$23,200.00","$31,000.00",Year,Business Premises,Palatine,IL,East Central Illinois nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51731,1999,Senior Salesforce Developer,"$104,000.00",,Year,Business Premises,Belmont,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,56172,2011,Custodial Worker,"$25,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,2019,Software Developers (Level II),"$76,500.00","$76,500.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,54151,2016,Software Developer / Analyst,"$68,848.00",,Year,Business Premises,Irving,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,541511,1998,QA Test Engineer-2,"$97,100.00","$145,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,3113,1950,Package Handler,"$19,885.00",,Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,62399,2004,Caregiver,"$29,640.00",,Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-3,"$106,200.00","$190,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-3,"$106,200.00","$190,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722511,2005,Prep Cooks,"$22,568.00",,Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,3342,1928,IT ARCHITECTURE,"$134,118.00","$147,000.00",Year,Business Premises,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,511210,2013,Software Developer,"$160,000.00","$193,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,622110,1981,Senior Technical Analyst,"$112,008.00",,Year,Business Premises,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$168,709.00","$220,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (Machine Learning),"$130,000.00","$190,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541614,1933,DevOps Engineer,"$71,750.00",,Year,Business Premises,Miami,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,238110,1972,Labor Foreman,"$48,318.00","$65,000.00",Year,Business Premises,New Ipswich,NH,Central New Hampshire nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,524,1901,Engineer (Data),"$101,000.00","$130,000.00",Year,Business Premises,Omaha,NE,"Omaha-Council Bluffs, NE-IA",N,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-3,"$106,200.00","$190,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,3391,2013,Supply Chain Manager,"$112,299.00",,Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541611,1993,"Materials Science Consultant, Principal","$195,175.00","$214,692.00",Year,Business Premises,West Hollywood,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,238110,1972,Labor Foreman,"$48,318.00","$65,000.00",Year,Business Premises,New Ipswich,NH,Central New Hampshire nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541330,1985,Industrial Engineer,"$92,706.00",,Year,Business Premises,Dearborn,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$168,709.00","$220,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,51121,2012,Machine Learning Engineer (Ranking),"$230,000.00","$335,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,333618,1978,Associate Application Engineer – Mechanical,"$71,852.00",,Year,Business Premises,Mankato,MN,"Mankato-North Mankato, MN",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,237130,2018,Lineman,"$35,651.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-2,"$80,800.00","$160,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541611,1993,"Technology Consultant, Senior","$168,709.00","$185,130.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,1976,Software Developer,"$133,640.00",,Year,Business Premises,Fairfax,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Non-professional,238110,1972,Labor Foreman,"$48,318.00","$65,000.00",Year,Business Premises,New Ipswich,NH,Central New Hampshire nonmetropolitan area,N,Y,N,N
Certified,Non-professional,812112,2016,Hairstylist,"$30,680.00",,Year,Business Premises,Plantation,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,441120,2011,Master Diesel Mechanics,"$50,419.00",,Year,Business Premises,Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Certified,Professional occupation,311991,2000,Administrative Manager,"$115,149.00","$115,149.00",Year,Business Premises,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-2,"$80,800.00","$160,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,2009,QA Engineer,"$97,053.00",,Year,Business Premises,NORTH BRUNSWICK,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (3),"$125,000.00","$180,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$43,014.00",,Year,Business Premises,Garrison,ND,West North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$44,616.00",,Year,Business Premises,Garrison,ND,West North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,522110,1957,Java Developer,"$92,394.00","$125,000.00",Year,Business Premises,Midvale,UT,"Salt Lake City, UT",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$37,814.00",,Year,Business Premises,Wahpeton,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (3),"$127,338.00","$180,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,522320,2009,Data Scientist,"$166,300.00","$176,300.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,61131,1870,Senior Graduate Enrollment Predictive Analytics Specialist,"$84,074.00",,Year,Business Premises,Jamaica,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,3399,1979,Machine Operator-Helper,"$17,722.00",,Year,Business Premises,Vidalia,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,College/University Teacher,611310,1897,Assistant Professor: Afrolatinidad,"$76,500.00",,Year,Business Premises,San Diego,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-2,"$80,800.00","$160,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,11142,1997,LABORER,"$22,880.00","$22,880.00",Year,Business Premises,Homestead,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Non-professional,11142,1997,LABORER,"$22,880.00","$22,880.00",Year,Business Premises,Homestead,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,College/University Teacher,611310,1650,Assistant Professor,"$87,900.00",,Year,Business Premises,Cambridge,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$45,677.00",,Year,Business Premises,Garrison,ND,West North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541611,1993,Technology Consultant,"$127,338.00","$132,338.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (3),"$125,000.00","$180,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,62211,1908,Family Medicine Physician,"$240,011.00","$260,998.00",Year,Business Premises,Albuquerque,NM,"Albuquerque, NM",N,Y,N,N
Certified,Non-professional,3399,1979,Machine Operator-Helper,"$17,722.00",,Year,Business Premises,Vidalia,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$37,814.00",,Year,Business Premises,Wahpeton,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Non-professional,11531,1993,Agricultural Equipment Operator Lead,"$41,912.00",,Year,Business Premises,White Bird,ID,Northwestern Idaho nonmetropolitan area,Y,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (5),"$195,000.00","$280,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,541511,2000,SOFTWARE DATA OPERATIONS ENGINEER,"$132,454.00","$140,000.00",Year,Business Premises,REDMOND,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$168,709.00","$220,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,238110,1972,Labor Foreman,"$48,318.00","$65,000.00",Year,Business Premises,New Ipswich,NH,Central New Hampshire nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,1993,Chief Software Engineer,"$132,330.00","$203,000.00",Year,Business Premises,Newtown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$41,350.00",,Year,Business Premises,Wahpeton,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,2012,Quality Engineer (4),"$145,000.00","$210,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (Maps Client),"$165,000.00","$230,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,237130,2018,Lineman,"$35,651.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$40,706.00",,Year,Business Premises,Wahpeton,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,1998,Lead Software Programmer-4,"$131,500.00",,Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Product Data Scientist (4),"$165,000.00","$230,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (Media Delivery),"$205,000.00","$295,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,1985,Nursing Assistant,"$41,350.00",,Year,Business Premises,Wahpeton,ND,East North Dakota nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$192,941.00","$220,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,541511,2015,Software Developer,"$105,165.00","$105,165.00",Year,Business Premises,COLLIERVILLE,TN,"Memphis, TN-MS-AR",N,Y,N,N
Certified,Professional occupation,541330,1910,Structural Engineer,"$86,757.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54151,2018,Software Developer,"$90,522.00",,Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",Y,Y,N,N
Certified,Professional occupation,541511,2000,SOFTWARE DATA OPERATIONS ENGINEER,"$132,454.00","$140,000.00",Year,Business Premises,REDMOND,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,622110,1959,Family Medicine Physician,"$250,000.00",,Year,Business Premises,West Plains,MO,Southeast Missouri nonmetropolitan area,N,Y,N,N
Certified,College/University Teacher,611310,1889,Assistant Professor,"$55,000.00",,Year,Business Premises,Oneonta,NY,Central East New York nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,1998,QA Test Engineer-2,"$97,100.00","$145,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,522320,2009,Software Engineer,"$169,128.00","$179,128.00",Year,Business Premises,South San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (3),"$127,338.00","$180,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,522110,1957,Data Engineer,"$131,394.00","$146,000.00",Year,Business Premises,Midvale,UT,"Salt Lake City, UT",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$168,709.00","$220,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,11531,1993,Agricultural Equipment Operator Lead,"$41,912.00",,Year,Business Premises,White Bird,ID,Northwestern Idaho nonmetropolitan area,Y,Y,N,N
Certified,Professional occupation,541511,1998,Software Developer-2,"$109,300.00","$160,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (3),"$141,378.00","$180,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,51121,2012,Software Engineer (4),"$155,000.00","$220,000.00",Year,Business Premises,Santa Monica,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,54151,2018,Software Developer,"$90,522.00",,Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",Y,Y,N,N
Certified,Professional occupation,541511,1998,Software Programmer-3,"$106,200.00","$190,000.00",Year,Business Premises,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,3399,1979,Machine Operator-Helper,"$17,722.00",,Year,Business Premises,Vidalia,GA,East Georgia nonmetropolitan area,N,Y,N,N
